Benchmark,Heap Size,CPU Frequency (MHz),Time Elapsed Mean (ms),DRAM Joules Mean,CPU Joules Mean,Package Joules Mean,Elapsed Time CI 95% Low,Elapsed Time CI 95% High,DRAM Joules CI 95% Low,DRAM Joules CI 95% High,CPU Joules CI 95% Low,CPU Joules CI 95% High,Package Joules CI 95% Low,Package Joules CI 95% High,EDP Mean,EDP CI 95% Low,EDP CI 95% High,EDP2 Mean,EDP2 CI 95% Low,EDP2 CI 95% High
avrora,15m,2.4GHz,2262.8,0.6903196,7.3459164999999995,10.119256699999998,2208.6749999999997,2323.1075,0.66526964,0.7236906900000001,7.155156999999999,7.592304574999999,9.8716766425,10.423606439999999,22.943165460799996,21.769261510529997,24.3208487724125,233.16745758669964,215.25473741860597,255.74191807685511
avrora,15m,2.7GHz,1958.5,0.5967713000000001,8.0742737,10.479834,1915.9,1995.3024999999998,0.5792041775,0.615521705,7.882481972500001,8.240302322499998,10.226389294999999,10.699271320000001,20.5493493359,19.638228639300003,21.3858681947275,215.88856693547814,201.28620723832634,228.5245057160469
avrora,15m,400MHz,13613.3,3.8791077,7.3355958,23.791760000000004,13367.680000000002,13836.512499999999,3.80101853,3.941369095,7.1982144875,7.466002297500001,23.365167962500003,24.179140305,324.1387741122,312.6564813741675,335.40208093318,7724.042358709476,7321.308910415149,8091.604277351602
avrora,15m,800MHz,6732.4,1.9421934,5.4287354,13.578186200000001,6633.8949999999995,6822.005,1.9027154425000001,1.9824418925,5.334732615000001,5.502605895000001,13.337121119999999,13.7721126,91.4656371859,88.681903142615,94.02793483914002,1243.391085651126,1184.3543380185804,1292.7036249650546
avrora,20m,1.2GHz,4429.5,1.2858337,5.1411986,10.514868100000001,4341.4875,4506.6175,1.2532695774999998,1.3167814525000001,5.033702257500001,5.242560924999999,10.324724589999999,10.721815127500001,46.62054496289999,44.821554024105,48.369226392257495,491.1828200993614,461.9241630020385,516.7845701083021
avrora,20m,1.6GHz,3316.1,0.9732666000000002,5.122583199999999,9.1488585,3261.195,3354.0024999999996,0.9523131475,0.9901347175000001,5.0161565,5.198001410000001,8.979322102499998,9.2721166025,30.356863377899998,29.401343213500002,31.03633737728,278.0832976487458,264.68849359253306,288.0303058541699
avrora,20m,2.0GHz,2707.3,0.8121153999999999,6.1484193,9.4450988,2687.5,2726.9,0.8010843175000001,0.8251119350000001,6.0982602225,6.198215719999999,9.3663353,9.52018756,25.574440186500002,25.158228649032502,25.951559464452497,241.62988429037037,236.18340089734411,247.318895774014
avrora,20m,2.4GHz,2211.4,0.6606873999999999,7.1606932,9.856183,2166.0,2249.4025,0.6430782025,0.6745628425,7.005413745,7.296871197500002,9.6330176775,10.050851772500003,21.8187684858,20.911300384742496,22.57878203297249,215.51385214842003,201.47538392334351,226.77858684417347
avrora,20m,2.7GHz,2000.2,0.6078002,8.2494568,10.6954161,1975.4825,2027.4099999999999,0.5964522775,0.6203917125,8.10518234,8.392195849999998,10.5427801425,10.8580877425,21.404549366399998,20.779943017477503,22.01427943701,229.20341878331027,219.4520015381081,241.01453067332474
avrora,20m,400MHz,13504.5,3.8427306000000003,7.2862183,23.634112700000003,13251.407500000001,13731.53,3.7635608625,3.9306958924999997,7.14758456,7.417018249999999,23.1874504975,24.05370504,319.44861206599995,308.07888119587494,330.60706520870747,7563.878048078116,7114.860401210305,7959.0852085756105
avrora,20m,800MHz,6589.4,1.8980408,5.3115782000000005,13.2763732,6487.295,6686.610000000001,1.8585427600000002,1.9355591000000003,5.21874272,5.389438815,13.066867299999998,13.474377647499999,87.5395399631,84.9391173658325,90.14079722103503,1163.7233332906428,1110.0742420176603,1213.1182920255408
avrora,25m,1.2GHz,4389.8,1.2751036,5.0946105,10.4201662,4326.255,4459.01,1.2500593674999998,1.2989696675,5.0242110725,5.175165984999999,10.246533022500001,10.583728907500001,45.7718177543,44.442836537332504,47.2726042058925,477.5608272118914,455.8331817958622,501.18205862208276
avrora,25m,1.6GHz,3406.4,1.016205,5.270019500000001,9.4221007,3335.1,3493.9075,0.98910254,1.0455103925,5.138285110000001,5.422500955,9.214377332500002,9.67710357,32.1414430971,30.789497703535,33.91365172244,303.76411119055035,284.0662458697716,328.249274368112
avrora,25m,2.0GHz,2691.1,0.8044985,6.1626893,9.4331359,2648.59,2738.3075000000003,0.7911481175,0.8218944125000001,6.0711944375,6.283525245,9.293260062499998,9.5992364425,25.4028701348,24.6281457524125,26.26013690863,239.9612029755637,229.03015135842367,252.53741918520052
avrora,25m,2.4GHz,2244.2,0.6765869,7.3215944,10.0609557,2197.5,2287.1025,0.6573968375000001,0.6926514549999999,7.120859102500001,7.48982805,9.7989161875,10.2731323175,22.607646760099996,21.624642446177496,23.53144005074,228.07185493213063,212.72240561704874,243.15814233132346
avrora,25m,2.7GHz,1993.4,0.6070559,8.222876000000001,10.6638673,1948.1924999999999,2029.12,0.5836563725,0.6287423125,8.03575507,8.42615762,10.415185252499999,10.9040638975,21.285311443,20.262420438237495,22.117387937525002,227.6227096680262,211.5324307291371,241.18795928574005
avrora,25m,400MHz,13287.2,3.7821229,7.1769224,23.241149800000002,13071.6675,13539.205,3.7076037824999997,3.8636968775,7.05027805,7.306339164999999,22.843890190000003,23.637459869999997,309.05479854149996,298.509339619695,319.7097791065325,7194.591795134515,6813.560924689901,7603.152188733374
avrora,25m,800MHz,6645.4,1.9090637999999998,5.3516173,13.3854006,6526.595,6771.929999999999,1.8708726825000002,1.9497175199999999,5.247301177500001,5.4566479900000004,13.147750665,13.645109704999998,89.0339649255,85.791516727455,92.8338078016425,1194.0323855727515,1128.8571133707326,1265.8184208367993
avrora,30m,1.2GHz,4523.2,1.3222045,5.245880099999999,10.729315199999998,4367.2225,4701.535,1.2641706175,1.3892783974999996,5.066736140000001,5.462815497499999,10.353731795000002,11.2236937625,48.7224879316,45.204578216775,52.85545000896249,527.0469658194216,466.2021665175716,600.6676031200102
avrora,30m,1.6GHz,3313.1,0.9831788000000001,5.1217834,9.160137899999999,3238.5975,3398.3125,0.9545439000000001,1.0172871325000001,4.9804580099999995,5.269894974999999,8.923338099999999,9.410337337499998,30.400860269,28.9297935920575,32.1192222513325,279.4859518309145,259.1131403496015,303.3968779234329
avrora,30m,2.0GHz,2671.5,0.7946837999999999,6.097351099999999,9.3418701,2602.885,2751.7425,0.7695096374999999,0.8248963525,5.9478621475,6.256536757500001,9.1095892875,9.6122170775,25.0025781431,23.789448230752505,26.3742538269975,234.4251206643834,216.9920518360004,254.26294233309326
avrora,30m,2.4GHz,2219.4,0.6636412,7.197314199999999,9.904181,2171.0925,2267.0150000000003,0.6468010375000001,0.6798405149999999,7.0439165825,7.346733307499999,9.702412765,10.103882987500002,22.0059485462,21.097245610274996,22.9643046330825,218.44295996879913,205.23557217232226,231.44627017222112
avrora,30m,2.7GHz,2003.0,0.6130189999999999,8.284252900000002,10.7425782,1965.6925,2041.7075,0.5968292925000002,0.62661791,8.1031231,8.451737742499999,10.524940177500001,10.94870005,21.5391027004,20.700275228705,22.3968377557775,231.86649011481276,218.4825052816386,245.3614868114958
avrora,30m,400MHz,13816.8,3.9545104,7.459961,24.1811034,13403.279999999999,14225.842499999999,3.8182104575,4.115911222499999,7.226157959999999,7.7197400875,23.436073504999992,24.968254505,334.9629546426,315.93098553511,357.00280152083496,8142.735679757903,7411.627649975861,9023.769509852775
avrora,30m,800MHz,6759.2,2.0085635,5.624877799999999,13.8156554,6561.1925,7004.42,1.91068978,2.1252144599999996,5.313085522500001,6.0290776675,13.324880944999999,14.392840864999998,93.60814909209998,87.656971565815,100.66608651204997,1301.6526258382885,1174.7332240096714,1449.4714096128582
avrora,5m,1.2GHz,4759.1,1.4406554,5.531897,11.306732100000001,4660.7925000000005,4861.802500000001,1.403207355,1.473950105,5.4219326975,5.6396393975,11.0469430075,11.550445425,53.87438321450001,51.4654091223725,55.959646243265,610.5888435646345,570.6574475462974,647.102096893652
avrora,5m,1.6GHz,3636.9,1.1512632999999999,5.5844911,10.042596699999999,3568.1849999999995,3700.7325,1.1193709175,1.1819475725000002,5.479409425,5.6943557275000005,9.824211655,10.2246821075,36.5573593127,35.2070088092175,37.89793530319,367.8426100756752,346.0929312622095,388.8320112468027
avrora,5m,2.0GHz,2885.4,0.9558041999999999,6.5772705,10.1494323,2827.2,2936.3999999999996,0.9292366674999999,0.9792906575000001,6.455272300000001,6.691385465,9.953854830000003,10.328368687500001,29.312097987999998,28.208060281815,30.260819910509998,298.0324592304893,281.29183520096666,313.04209170213585
avrora,5m,2.4GHz,2429.0,0.8272888,7.862488000000001,10.8890623,2365.3975,2475.7125,0.80616114,0.8441002249999999,7.68437991,8.012917615,10.621362362500001,11.09227277,26.4807934994,25.355015811502497,27.4471676559275,289.01163082045633,270.0796797427043,304.6172807766147
avrora,5m,2.7GHz,2160.1,0.7488954,8.873205399999998,11.5720213,2105.575,2234.34,0.7205474425,0.7858348574999999,8.635035259999999,9.159312137499997,11.276226947500001,11.932501519999999,25.0557307546,23.7520906077975,26.801903632279995,291.3904322281375,267.73221081227274,323.0509954577012
avrora,5m,400MHz,14294.5,4.150622700000001,7.7341305999999985,25.050995,14051.0925,14575.282500000001,4.078259947499999,4.230379040000001,7.61880139,7.8617896300000005,24.651700654999996,25.477314537499996,358.3768900813,346.02106853252747,370.67798137721246,8991.419326926387,8530.794074326654,9452.661426359213
avrora,5m,800MHz,7150.8,2.1235900999999995,5.7562438,14.414367700000003,6963.295,7384.7074999999995,2.051833105,2.1951035374999996,5.583951170000001,5.945318555000001,14.0032133725,14.872176269999999,103.3162420129,97.46730344848251,110.19089243719749,1496.417022091629,1370.0336002565552,1642.9268844636817
batik,114m,1.2GHz,942.2,0.3414366999999999,1.1112244,2.2779114999999996,790.37,1087.5075000000002,0.2882239125,0.3962785825,0.9472648724999998,1.30026663,1.9286255499999998,2.62701148,2.2818444684,1.6379874662675002,3.0217655298199997,5.820859015034992,3.6082517547247748,8.494110916825443
batik,114m,1.6GHz,706.2,0.2650268,1.0925840999999998,1.9686281,665.59,753.61,0.24457440500000002,0.28715974000000005,1.0330143025000003,1.166368545,1.8530670875,2.0949512125000003,1.4042782485000003,1.2418990533299996,1.6036716169125,2.822847643188344,2.349528344109324,3.425736844454037
batik,114m,2.0GHz,544.7,0.2552306,1.3525757999999999,2.0580505000000002,490.7825,593.6175,0.1996470625,0.3312370674999999,1.1225153275,1.6435696674999998,1.738658575,2.44189914,1.1592425049000001,0.8950021786725,1.4614958545325003,2.6426801671046722,1.6742040636015139,3.976303929528278
batik,114m,2.4GHz,488.6,0.2185852,1.5948851,2.2239928,466.4975,511.205,0.1996405,0.24143131000000004,1.5205214575,1.6692221074999998,2.1259629300000005,2.3371390475,1.0929456524,0.9948866596275,1.1974637401200001,2.4596262706943035,2.1110037627994966,2.84348242632477
batik,114m,2.7GHz,412.5,0.1787413,1.7361938000000001,2.2620483,375.78000000000003,458.3,0.16025440750000003,0.20644082249999998,1.5657101425,1.93740594,2.0530163299999997,2.5246213650000007,0.9596961618,0.7778288644874999,1.19227357418,2.3083066421610257,1.6527557801650625,3.3049601801146
batik,114m,400MHz,2820.8,0.8692445,1.5470767,4.9805969,2653.1,3009.8425,0.8104290575,0.9322136874999999,1.4478004974999998,1.6499520175,4.65965454,5.302054015,14.2136584828,12.47326591694,16.190734209254998,72.43856159471903,58.68809607420284,88.22644532106831
batik,114m,800MHz,1371.4,0.4632508000000001,1.0988770999999997,2.7823916,1227.7400000000002,1492.2124999999999,0.4003705274999999,0.5176798499999997,0.9748446100000001,1.20592827,2.44513889,3.0492937899999997,3.9267761335999998,3.1627276692225,4.57669841655,11.482156862560391,8.501540763371462,14.014479471686236
batik,38m,1.2GHz,1422.3,0.6547179000000001,1.6852723,3.5183288000000004,1309.5425,1523.96,0.5996469575,0.7133792424999998,1.5340132475,1.8159838399999997,3.242398405,3.792960425,5.0846005184,4.3239166305625,5.891742304205,18.44965646004015,14.208819277160467,23.021610585396008
batik,38m,1.6GHz,1197.6,0.6364990999999999,1.9010009,3.4921813999999998,1133.3775,1271.4025,0.6015543225,0.6731284949999999,1.792847555,2.0272747475,3.304181050000001,3.7170387400000005,4.2191360531,3.7909164912274997,4.761570599392499,15.003834760473527,12.50503473720914,18.135365122850764
batik,38m,2.0GHz,937.625,0.5661695,2.191886875,3.473098875,889.0968750000001,986.75625,0.53765296875,0.5967501624999999,2.06968996875,2.3061885500000003,3.292713803125,3.65781661875,3.27499607925,2.941646737546875,3.6040986841906246,11.502237931179813,9.604861163526742,13.200898888928286
batik,38m,2.4GHz,880.0,0.5872189999999999,2.963338333333333,4.195719333333333,771.0,983.0,0.534546,0.645874,2.613403,3.26648,3.707886,4.637329,3.7252120036666674,2.8587801059999998,4.558494407,15.894008096648479,10.600030732115915,21.139238309918905
batik,38m,2.7GHz,886.5,0.655457,3.6658015,4.9343875,803.0,970.0,0.582276,0.728638,3.305847,4.025756,4.451111,5.417664,4.4146881065,3.5742421330000003,5.25513408,22.189949597624445,15.909348474859765,28.470550720389124
batik,38m,400MHz,3183.6,1.0665160999999999,1.8336917,5.7176515,2818.49,3539.7125,0.9454300325000001,1.188363975,1.5863609275,2.0871773350000002,5.024196675000001,6.3215701375,18.7994376314,15.006706323525002,22.623111873395,114.31277173363299,79.06367230981066,149.65246455094754
batik,38m,800MHz,1804.6,0.6951111000000001,1.4726443,3.7107909,1575.5674999999999,2054.7174999999997,0.6154038825,0.7777563599999998,1.2877040675000002,1.6537114825000003,3.2257927425,4.256593592500002,7.008464223799999,5.1975742855,9.06637855384,28.400133788554125,18.33918229935306,42.550017208858726
batik,57m,1.2GHz,1170.6,0.5011111,1.3718628000000002,2.8534912999999995,936.365,1393.9350000000002,0.3938067625,0.6143546875,1.1102622775,1.639244815,2.2998143425,3.435061702499999,3.6721866586000003,2.4869572862475,4.984097732067499,12.425969270055324,6.526471192169725,19.46719584861784
batik,57m,1.6GHz,1080.7,0.5967407,1.7058106000000002,3.1541567,996.3875,1156.215,0.5281826399999999,0.6628483050000001,1.5667245500000002,1.816860205,2.8874800225,3.3739097024999998,3.4598536963999997,2.9681088236474995,3.8927276840425,11.21933677988266,8.971938153659512,13.095905360322893
batik,57m,2.0GHz,907.3,0.5262754999999999,2.1182799,3.3460082,668.2525,1132.7075,0.3721848625,0.6703316224999999,1.5643636600000002,2.6574954199999996,2.4001711299999995,4.218072017500001,3.5851722973,2.0415633470125005,5.000815026447501,15.480119594525158,7.810585349094923,23.082456070498278
batik,57m,2.4GHz,877.8,0.5918337,2.8998778000000005,4.1249877,722.695,1031.7075,0.46119492500000003,0.6927396124999999,2.3497861399999995,3.4157190675,3.4242272925000004,4.8323888324999995,3.9189294954000005,2.6563528717675,5.0663112675974995,18.43374288779696,10.828933931157337,26.09968650527557
batik,57m,2.7GHz,824.8,0.5987732,3.4498537000000007,4.619006199999999,684.0975,937.8074999999999,0.48751425750000016,0.6727539124999999,2.851802515,3.89652909,3.82604496,5.253637297500001,4.0455940923,2.9954882001999996,5.041971864637499,20.490698873109732,13.738792248996559,27.324141311381457
batik,57m,400MHz,3279.3,1.0588012,1.8047974,5.7931337,2896.2275,3665.7174999999997,0.937976905,1.1786867049999998,1.5769621374999998,2.023381645,5.1483845850000005,6.4449694925,19.666511886200002,15.317795476672504,23.804610302674998,121.41433640332153,85.21009873256271,157.84099239738748
batik,57m,800MHz,1592.2,0.5925109,1.3056885,3.2771485999999994,1296.0500000000002,1908.52,0.47482193249999993,0.7272210374999999,1.068727085,1.5895502799999999,2.7298671174999996,3.8909103724999996,5.747900455,3.59929104225,8.371342664195002,22.63804564419069,11.10317168121243,38.24396191941099
batik,76m,1.2GHz,1024.5,0.4351439000000001,1.1955627,2.4908386,942.97,1097.79,0.3962634225000001,0.473695345,1.0930195250000003,1.282882915,2.2792737649999992,2.6841149049999995,2.5955637123,2.173976221645,3.0025178976425,6.6771705757423945,5.177136296823974,8.06218655318502
batik,76m,1.6GHz,890.4,0.44565420000000006,1.3989198,2.5650146,810.7,987.385,0.38397474499999995,0.50907438,1.25858799,1.5504818,2.2951587524999995,2.8468989025000004,2.3432932457,1.89252921331,2.8740311743374996,6.3492464627149525,4.534055009062014,8.788568306577794
batik,76m,2.0GHz,710.7,0.36563099999999993,1.6514101999999997,2.5842040000000006,628.8925,776.1175,0.31859079249999994,0.40700971,1.4424918825000002,1.8165195600000004,2.2431150175,2.8272331174999996,1.894496476,1.546687414545,2.2200463531650003,5.1596703077019,3.7717655332313327,6.3730454301331525
batik,76m,2.4GHz,629.7,0.3571958,2.0811460999999998,2.9246827000000004,574.4925,682.21,0.31430822,0.4041922924999999,1.9083135025,2.2713212775000002,2.6708478574999996,3.1931713150000003,1.8777399400999997,1.566882268055,2.2159641637425,5.711742165552235,4.264285848655334,7.360026085372168
batik,76m,2.7GHz,554.2,0.3447755,2.3055602000000004,3.0606748999999995,468.185,622.3125,0.285364915,0.40963466749999994,1.9887623225000002,2.62142496,2.6253172375,3.52018801,1.788673709,1.3144408398825003,2.2880733019350004,6.0324077997348216,3.7426366577962864,8.24331279636539
batik,76m,400MHz,3291.5,1.0963137,1.8062866,5.8315367,2833.3175,3734.9825,0.943050495,1.2460427074999998,1.5357711575,2.0477718200000004,5.030940052500001,6.64793959,20.184856398399997,15.1668336821825,25.611157222874997,129.0520449647762,81.63311815703888,179.78799186637673
batik,76m,800MHz,1766.4,0.6780271,1.4440613,3.6345333999999996,1636.0674999999999,1891.2125,0.612772795,0.735817605,1.3345177625000002,1.554909815,3.368185645,3.887297925,6.5071786422999995,5.6362874344675,7.3611320019074995,24.291010439808254,19.09010487175707,29.466535912585883
batik,95m,1.2GHz,829.8,0.28858659999999997,0.9615047999999999,1.9810792,722.8475000000001,928.0025,0.24820850000000003,0.3255587225,0.8182063000000002,1.0800906575,1.6731743525,2.2133512674999998,1.7226589687,1.32745859047,2.0697447921725,3.6846150833750952,2.557615501551822,4.644057914785721
batik,95m,1.6GHz,701.3,0.26334219999999997,1.0919862999999999,1.9617066,617.6949999999999,773.3,0.22243518,0.29303218999999997,0.9525316975,1.2184520699999999,1.7161548475000001,2.1677988,1.424560448,1.1215862914075003,1.726955948435,2.9676035964846497,2.20565280519383,3.828522039000542
batik,95m,2.0GHz,553.4,0.2276125,1.2782470999999997,1.9791991999999996,511.9975,588.0999999999999,0.20347864250000003,0.25248170999999997,1.1800540549999998,1.3633245250000003,1.8215647400000001,2.1139177900000004,1.1104337992,0.9562590717649999,1.252579903255,2.2561218586121385,1.8058098826802127,2.670939265535123
batik,95m,2.4GHz,433.2,0.1867982,1.4191224999999998,1.9767882,396.3925,470.115,0.16617282249999996,0.21057837499999998,1.281214345,1.5433611900000002,1.7845821450000001,2.1570522375,0.8748302849,0.7312508353074999,1.030992120635,1.8040079081855969,1.3292015475739434,2.275256506131205
batik,95m,2.7GHz,417.1,0.1880676,1.7414125000000003,2.2804809,394.9825,439.7075,0.1712395875,0.2074040575,1.6311891000000003,1.838091805,2.137455652500001,2.417123355,0.9599389049000001,0.8486245155475001,1.06381580204,2.2291446162655846,1.8519755443974597,2.5956797461131123
batik,95m,400MHz,2411.7,0.7470458,1.3011229999999998,4.240405399999999,2130.7850000000003,2671.18,0.6637106825000001,0.8295425775000002,1.1553058775,1.4443431224999999,3.7723033675,4.698487817500001,10.5485790091,8.4632126554825,12.592738294830001,47.35600256570623,33.92391383653105,62.311906597069644
batik,95m,800MHz,1311.2,0.44097300000000006,1.0478210000000001,2.6557313999999996,1198.9650000000001,1419.1125,0.3959999075,0.47954979999999997,0.949890525,1.1299227675,2.4317110750000004,2.8683178849999997,3.5472844998,2.9977822706375,4.073230266715,9.756751253667607,7.544048318316666,11.88705666665357
biojava,14m,1.2GHz,337.0,0.13327630000000001,0.42648910000000007,0.8755981,298.5,380.3149999999998,0.11594142999999998,0.15573227250000002,0.378849265,0.48796544,0.7799421950000001,1.0041243299999998,0.3087394098,0.23132264361000002,0.41231632113499994,0.29743380167639033,0.17936871290588738,0.46659670723867613
biojava,14m,1.6GHz,270.8,0.11957999999999999,0.4542847,0.8236327000000001,239.69,307.215,0.10295943500000002,0.137698,0.40740354,0.5178705525,0.7304746025000001,0.9353331024999999,0.23217908190000003,0.176819234255,0.301348096515,0.20782565542557271,0.13378851940971218,0.31146463709490174
biojava,14m,2.0GHz,206.2,0.0986267,0.516101,0.8013793,182.5925,236.2,0.08316736250000002,0.12041208499999999,0.4537192849999999,0.59344517,0.7017450975000001,0.9332551024999999,0.1740959092,0.13105227873,0.23398182214,0.1565805485094952,0.09300004168610142,0.2560586619512861
biojava,14m,2.4GHz,174.1,0.08879420000000002,0.6196839000000001,0.8631528000000002,155.595,197.605,0.0778921175,0.1007702175,0.561050395,0.6883471800000001,0.7786172725,0.9695418200000001,0.15545692800000002,0.12360003713999998,0.19834290799,0.1439777556871692,0.09778309221027658,0.2062086511972055
biojava,14m,2.7GHz,149.8,0.0784424,0.6810607,0.8920166999999999,129.7,172.6075,0.06501607500000002,0.09419625749999998,0.6002837999999998,0.7792361700000001,0.7803032200000001,1.0222990525000002,0.1402518015,0.10640772405500003,0.18652162446,0.1383157505983883,0.07916053827476914,0.20986366716541888
biojava,14m,400MHz,1181.0,0.40353379999999994,0.7095336999999999,2.2837646,1042.15,1353.5475000000001,0.34955341749999996,0.465628775,0.6199047675000001,0.8142447025,2.0164397750000003,2.6230444325,2.8253068873,2.0652152805900004,3.6726068383875,7.111000290529526,4.415011992754438,10.96702975503653
biojava,14m,800MHz,518.4,0.1928224,0.46170050000000007,1.1552186,456.295,593.9075,0.1711056975,0.21966625500000003,0.41617856749999993,0.5145944225000001,1.03728952,1.3085409524999998,0.6233526389999999,0.4706649376774999,0.8185204861900002,0.7825009608035728,0.4912893819836649,1.146966657820049
biojava,21m,1.2GHz,341.5,0.1417907,0.4294983,0.8929137,305.295,384.5,0.126732885,0.1597201525,0.3864742975,0.47842527249999983,0.800697785,0.9992844949999999,0.3150967701,0.25067680482999993,0.39492892324249995,0.3015379840226525,0.2065607400124212,0.44452088935210876
biojava,21m,1.6GHz,250.2,0.11304330000000003,0.4228699000000001,0.7655453999999999,225.4,277.61,0.10135983250000001,0.1252347,0.387947785,0.461915015,0.6959245224999999,0.8502655749999999,0.1961549949,0.1630569926875,0.233448188105,0.15729738365139911,0.11132502594433716,0.21015094965959155
biojava,21m,2.0GHz,222.1,0.10955800000000002,0.5584106,0.8702757,183.9975,265.0125,0.0906291675,0.13283806999999997,0.4714927825000001,0.65506338,0.749898795,1.028564955,0.20836967450000002,0.13538400217,0.28521030461749985,0.2108345995773937,0.09798341300682045,0.33299805240241487
biojava,21m,2.4GHz,167.0,0.0889099,0.5951232,0.83172,155.4,178.70749999999998,0.080157155,0.09750488,0.55845934,0.6345840825,0.775143085,0.8892685325,0.1407146427,0.1214915303,0.15984622957,0.1199890130147655,0.0952430140258595,0.14526025664981068
biojava,21m,2.7GHz,169.1,0.10087890000000002,0.7671083,1.0160582999999999,154.28750000000002,186.0,0.09058708,0.1118787125,0.7078603675,0.83482477,0.9283239925,1.0984030450000002,0.1753514243,0.14659710934000006,0.2104881035725,0.1855474673021677,0.13669225319461137,0.24101221831872838
biojava,21m,400MHz,1164.0,0.3927796,0.6702453,2.2171510999999997,1023.1725000000001,1318.54,0.34625702500000005,0.4434850975,0.5814295450000001,0.7653482925,1.9433947875,2.5022251875,2.6912021428999995,2.0544868114124997,3.3922679559424997,6.468682587510905,4.1904124202364565,8.905463668052505
biojava,21m,800MHz,485.6,0.1800353,0.42048939999999996,1.0653378,452.095,523.8025,0.16683674999999998,0.1954291075,0.39224926,0.448656645,0.9909725749999999,1.1427682750000001,0.5247121244999999,0.4545481171799998,0.6047770566899999,0.5751109807848747,0.4441076953871267,0.7219232551902921
biojava,28m,1.2GHz,351.5,0.14301770000000003,0.43847050000000004,0.9097104999999999,306.0,406.82,0.12572559000000003,0.16695636,0.38737493,0.5080011999999999,0.7980049000000001,1.0614586,0.33711937490000005,0.24742790999000003,0.45661412558,0.3425243546771433,0.20230698364304964,0.5415086666034944
biojava,28m,1.6GHz,267.1,0.12094730000000001,0.4557860000000001,0.8218504,223.8975,315.41249999999997,0.1001038975,0.14454645,0.38245793749999996,0.5476813599999999,0.68625676,0.9829361349999999,0.23727773609999997,0.15992869927499997,0.329814003,0.22956886923671327,0.11572335389504032,0.3844679427444522
